millis,action,mouse.x,mouse.y
112131,mousePosition,714.0,593.1
113409,mousePosition,724.0,593.1
114583,mousePosition,1168.0,757.8
115835,mousePosition,1139.0,676.8
117008,mousePosition,1139.0,676.8
118284,mousePosition,1139.0,676.8
119458,mousePosition,1129.0,677.7
120729,mousePosition,1083.0,637.2
121905,mousePosition,1041.0,507.6
123176,mousePosition,1123.0,406.8
124351,mousePosition,1104.0,409.5
124506,mouseReleased,1104.0,409.5
125620,mousePosition,402.0,493.2
126365,mouseReleased,204.0,493.2
126796,mousePosition,742.0,522.9
128048,mousePosition,1091.0,709.2
129222,mousePosition,1108.0,413.1
129418,mouseReleased,1108.0,413.1
130508,mousePosition,928.0,562.5
131688,mousePosition,788.0,723.6
132865,mousePosition,942.0,567.9
134125,mousePosition,1289.0,807.3
135319,mousePosition,1085.0,768.6
136459,mouseReleased,213.0,493.2
136576,mousePosition,213.0,493.2
137755,mousePosition,1157.0,600.3
139078,mousePosition,1176.0,576.0
140252,mousePosition,1169.0,580.5
141525,mousePosition,1169.0,580.5
142698,mousePosition,1169.0,580.5
143982,mousePosition,1169.0,580.5
145152,mousePosition,1169.0,580.5
146403,mousePosition,761.0,577.8
147575,mousePosition,695.0,592.2
148848,mousePosition,691.0,583.2
149554,mouseReleased,694.0,591.3
150025,mousePosition,694.0,592.2
151298,mousePosition,770.0,315.9
152437,mouseReleased,742.0,348.3
152476,mousePosition,742.0,348.3
153790,mousePosition,1732.0,612.9
154964,mousePosition,1912.0,618.3
156110,mouseReleased,318.0,615.6
156227,mousePosition,199.0,442.8
157406,mousePosition,1843.0,611.1
158669,mousePosition,1874.0,593.1
159374,mouseReleased,1874.0,593.1
159846,mousePosition,1865.0,565.2
161103,mousePosition,702.0,580.5
161261,mouseReleased,704.0,588.6
162280,mousePosition,1014.0,1008.0
162398,mouseReleased,1014.0,1008.0
163462,mousePosition,996.0,1043.1
164758,mousePosition,1018.0,1028.7
164836,mouseReleased,1018.0,1028.7
165928,mousePosition,1670.0,712.8
166693,mouseReleased,1869.0,603.9
167203,mousePosition,1734.0,612.0
168383,mousePosition,897.0,624.6
169654,mousePosition,1486.0,605.7
170834,mousePosition,1477.0,591.3
171070,mouseReleased,1477.0,591.3
172119,mousePosition,1350.0,639.0
173317,mousePosition,8.0,590.4
173591,mouseReleased,64.0,612.9
174580,mousePosition,1248.0,608.4
175762,mousePosition,1380.0,641.7
176939,mousePosition,1111.0,605.7
178210,mousePosition,1135.0,617.4
179387,mousePosition,1267.0,621.9
180735,mousePosition,969.0,598.5
181915,mousePosition,1384.0,650.7
182269,mouseReleased,1374.0,587.7
182955,mouseReleased,1390.0,643.5
183193,mousePosition,1383.0,643.5
184381,mousePosition,1572.0,649.8
185658,mousePosition,1368.0,648.9
186850,mousePosition,1871.0,708.3
188101,mousePosition,1372.0,639.9
188815,mouseReleased,1640.0,689.4
189292,mousePosition,1902.0,712.8
189489,mouseReleased,1901.0,711.0
190555,mousePosition,947.0,585.0
191744,mousePosition,1768.0,713.7
192141,mouseReleased,1865.0,719.1
192837,mouseReleased,1680.0,789.3
193033,mousePosition,1658.0,814.5
194228,mousePosition,1268.0,729.0
195492,mousePosition,1360.0,654.3
196687,mousePosition,1357.0,660.6
197875,mousePosition,1359.0,652.5
199142,mousePosition,1359.0,652.5
200331,mousePosition,1359.0,652.5
201601,mousePosition,1359.0,652.5
202785,mousePosition,1359.0,652.5
204060,mousePosition,1359.0,652.5
205246,mousePosition,1359.0,652.5
206535,mousePosition,1359.0,652.5
207719,mousePosition,1359.0,652.5
209009,mousePosition,1359.0,652.5
210197,mousePosition,1359.0,652.5
211496,mousePosition,1359.0,652.5
212684,mousePosition,1359.0,652.5
213865,mousePosition,1359.0,652.5
215170,mousePosition,1359.0,652.5
216490,mousePosition,1359.0,652.5
217680,mousePosition,1359.0,652.5
218941,mousePosition,1359.0,652.5
220127,mousePosition,1359.0,652.5
221407,mousePosition,1359.0,652.5
222592,mousePosition,1359.0,652.5
223874,mousePosition,1359.0,652.5
225061,mousePosition,1359.0,652.5
226333,mousePosition,1359.0,652.5
227523,mousePosition,1359.0,652.5
228784,mousePosition,1359.0,652.5
229977,mousePosition,1359.0,652.5
231261,mousePosition,1359.0,652.5
232449,mousePosition,1359.0,652.5
233710,mousePosition,1359.0,652.5
234895,mousePosition,1359.0,652.5
236159,mousePosition,1359.0,652.5
237343,mousePosition,1359.0,652.5
238633,mousePosition,1359.0,652.5
239818,mousePosition,1359.0,652.5
241102,mousePosition,1359.0,652.5
242290,mousePosition,1359.0,652.5
243572,mousePosition,1359.0,652.5
244759,mousePosition,1359.0,652.5
246049,mousePosition,1359.0,652.5
247237,mousePosition,1359.0,652.5
248529,mousePosition,1359.0,652.5
249711,mousePosition,1359.0,652.5
251039,mousePosition,1359.0,652.5
252221,mousePosition,1359.0,652.5
253509,mousePosition,1359.0,652.5
254691,mousePosition,1359.0,652.5
255984,mousePosition,1359.0,652.5
257185,mousePosition,1359.0,652.5
258480,mousePosition,1359.0,652.5
259669,mousePosition,1359.0,652.5
260928,mousePosition,1359.0,652.5
262116,mousePosition,1359.0,652.5
263396,mousePosition,1359.0,652.5
264577,mousePosition,1359.0,652.5
265914,mousePosition,1359.0,652.5
267095,mousePosition,1359.0,652.5
268390,mousePosition,1359.0,652.5
269574,mousePosition,1359.0,652.5
270850,mousePosition,1359.0,652.5
272033,mousePosition,1359.0,652.5
273314,mousePosition,1359.0,652.5
274502,mousePosition,1879.0,718.2
274860,mouseReleased,1867.0,712.8
275778,mousePosition,1041.0,621.9
276966,mousePosition,1150.0,623.7
278162,mousePosition,1122.0,599.4
279441,mousePosition,1117.0,598.5
280624,mousePosition,1117.0,598.5
281898,mousePosition,1117.0,598.5
283087,mousePosition,1117.0,598.5
284360,mousePosition,995.0,585.9
285549,mousePosition,1254.0,756.0
286816,mousePosition,1263.0,753.3
288008,mousePosition,1263.0,753.3
289279,mousePosition,1276.0,750.6
290469,mousePosition,1284.0,738.0
291766,mousePosition,1371.0,716.4
291965,mouseReleased,1365.0,716.4
292957,mousePosition,1355.0,670.5
294225,mousePosition,1425.0,679.5
295411,mousePosition,1461.0,665.1
296596,mousePosition,1409.0,467.1
297878,mousePosition,1409.0,467.1
299069,mousePosition,1707.0,684.0
300338,mousePosition,1712.0,693.0
301527,mousePosition,1715.0,693.9
302806,mousePosition,1746.0,662.4
303440,mouseReleased,1854.0,724.5
303992,mousePosition,1729.0,684.9
305290,mousePosition,894.0,568.8
306478,mousePosition,894.0,590.4
307769,mousePosition,1044.0,699.3
308643,mouseReleased,915.0,573.3
308960,mousePosition,745.0,531.9
310132,mouseReleased,1877.0,718.2
310292,mousePosition,1274.0,619.2
311485,mousePosition,1720.0,715.5
312671,mousePosition,1225.0,678.6
313944,mousePosition,1267.0,711.0
315134,mousePosition,1061.0,692.1
316414,mousePosition,1012.0,693.0
317606,mousePosition,1086.0,664.2
318603,mouseReleased,1129.0,621.9
318882,mousePosition,1129.0,621.9
320057,mousePosition,1119.0,595.8
321196,mouseReleased,1115.0,623.7
321393,mousePosition,1115.0,623.7
322569,mousePosition,854.0,686.7
323566,mouseReleased,757.0,655.2
323840,mousePosition,1054.0,684.0
324660,mouseReleased,1673.0,608.4
325019,mousePosition,1661.0,649.8
326218,mouseReleased,1008.0,677.7
326299,mousePosition,1006.0,670.5
327507,mousePosition,1170.0,527.4
328700,mousePosition,949.0,691.2
329994,mousePosition,1468.0,824.4
331187,mousePosition,1086.0,703.8
332457,mousePosition,927.0,732.6
333663,mousePosition,927.0,728.1
334930,mousePosition,929.0,737.1
336117,mousePosition,929.0,737.1
337385,mousePosition,931.0,734.4
338575,mousePosition,933.0,727.2
339874,mousePosition,933.0,727.2
341063,mousePosition,933.0,727.2
342407,mousePosition,933.0,727.2
343601,mousePosition,948.0,730.8
344893,mousePosition,948.0,796.5
346089,mousePosition,947.0,797.4
347390,mousePosition,947.0,797.4
348575,mousePosition,947.0,797.4
349844,mousePosition,947.0,797.4
351028,mousePosition,947.0,797.4
352313,mousePosition,947.0,797.4
353498,mousePosition,947.0,797.4
354780,mousePosition,947.0,797.4
355964,mousePosition,947.0,797.4
357247,mousePosition,947.0,797.4
358427,mousePosition,947.0,797.4
359712,mousePosition,947.0,797.4
360893,mousePosition,947.0,797.4
362181,mousePosition,979.0,753.3
363376,mousePosition,1341.0,877.5
364640,mousePosition,1269.0,836.1
365825,mousePosition,1426.0,887.4
367011,mousePosition,1035.0,658.8
368384,mousePosition,1099.0,620.1
369577,mousePosition,977.0,662.4
370845,mousePosition,1001.0,765.9
372030,mousePosition,1001.0,765.9
373308,mousePosition,1001.0,765.9
374487,mousePosition,1001.0,765.9
375673,mousePosition,1001.0,765.9
376967,mousePosition,1001.0,765.9
378157,mousePosition,1001.0,765.9
379426,mousePosition,1373.0,948.6
379939,mouseReleased,1356.0,925.2
380611,mousePosition,926.0,578.7
381797,mouseReleased,940.0,644.4
381876,mousePosition,940.0,644.4
382549,mouseReleased,496.0,672.3
383057,mousePosition,469.0,675.0
384393,mousePosition,670.0,712.8
385561,mousePosition,667.0,705.6
386824,mousePosition,595.0,711.0
387993,mousePosition,1144.0,740.7
389195,mouseReleased,399.0,665.1
389273,mousePosition,402.0,665.1
389939,mouseReleased,514.0,666.0
390173,mouseReleased,519.0,666.0
390328,mouseReleased,519.0,666.0
390445,mousePosition,519.0,666.0
390484,mouseReleased,519.0,666.0
391617,mousePosition,519.0,668.7
392936,mousePosition,519.0,668.7
394116,mousePosition,967.0,603.9
395377,mousePosition,1758.0,1024.2
395416,mouseReleased,1760.0,1024.2
396555,mousePosition,1743.0,997.2
397813,mousePosition,1699.0,994.5
398985,mousePosition,1659.0,975.6
400253,mousePosition,1647.0,980.1
401352,mouseReleased,22.0,587.7
401430,mousePosition,22.0,594.0
402696,mousePosition,905.0,611.1
403879,mousePosition,1767.0,1051.2
405051,mouseReleased,1772.0,1056.6
405130,mousePosition,1772.0,1056.6
406306,mousePosition,632.0,764.1
406815,mouseReleased,674.0,855.0
407576,mousePosition,1228.0,733.5
408757,mousePosition,1473.0,593.1
410020,mousePosition,1132.0,945.0
411197,mousePosition,1124.0,937.8
411431,mouseReleased,1125.0,938.7
412381,mousePosition,1126.0,940.5
413748,mousePosition,923.0,677.7
414932,mousePosition,911.0,644.4
416229,mousePosition,911.0,642.6
417412,mousePosition,911.0,642.6
417609,mouseReleased,911.0,642.6
418727,mousePosition,747.0,886.5
419124,mouseReleased,652.0,736.2
419917,mousePosition,1524.0,762.3
421220,mousePosition,1802.0,735.3
422444,mousePosition,1022.0,1038.6
422444,mouseReleased,1022.0,1038.6
423723,mousePosition,1104.0,962.1
423763,mouseReleased,1129.0,956.7
424913,mousePosition,1135.0,964.8
425083,mouseReleased,1135.0,964.8
425819,mouseReleased,1899.0,720.9
426220,mousePosition,1836.0,747.9
427431,mousePosition,1116.0,957.6
427432,mouseReleased,1116.0,957.6
428696,mousePosition,1127.0,945.0
429872,mousePosition,1125.0,946.8
431153,mousePosition,1134.0,931.5
432325,mousePosition,1134.0,931.5
433573,mousePosition,1134.0,931.5
434748,mousePosition,1134.0,931.5
436020,mousePosition,1134.0,931.5
437191,mousePosition,1134.0,931.5
438449,mousePosition,1134.0,931.5
439626,mousePosition,1134.0,931.5
440879,mousePosition,1134.0,931.5
442056,mousePosition,1134.0,931.5
443392,mousePosition,1134.0,931.5
444565,mousePosition,1134.0,931.5
445824,mousePosition,1134.0,931.5
446993,mousePosition,1134.0,931.5
447771,1,1134.0,931.5
447888,2,1134.0,931.5
448122,3,1134.0,931.5
448279,mousePosition,1134.0,931.5
448396,4,1134.0,931.5
448789,2,1134.0,931.5
449220,1,1134.0,931.5
449337,2,1134.0,931.5
449454,mousePosition,1134.0,931.5
450706,mousePosition,1134.0,931.5
451881,mousePosition,1135.0,930.6
453155,mousePosition,1131.0,931.5
453471,1,1118.0,937.8
453981,2,1118.0,937.8
454333,mousePosition,1118.0,937.8
455606,mousePosition,1118.0,937.8
456778,mousePosition,1118.0,937.8
458053,mousePosition,1105.0,945.0
459228,mousePosition,1114.0,853.2
459621,5,1114.0,853.2
460494,mousePosition,1114.0,853.2
461669,mousePosition,1115.0,854.1
462929,mousePosition,1115.0,854.1
464118,mousePosition,1115.0,854.1
464667,2,1115.0,854.1
465294,mousePosition,1115.0,854.1
466558,mousePosition,1115.0,854.1
467734,mousePosition,1115.0,854.1
468650,5,1115.0,854.1
469004,mousePosition,1115.0,854.1
470179,mousePosition,1114.0,855.9
471448,mousePosition,1114.0,855.9
472627,mousePosition,1114.0,855.9
473891,mousePosition,1114.0,855.9
475064,mousePosition,1114.0,855.9
475536,2,1114.0,855.9
476243,mousePosition,1114.0,855.9
477592,mousePosition,1114.0,855.9
478768,mousePosition,1114.0,855.9
480129,mousePosition,1114.0,855.9
481302,mousePosition,1114.0,855.9
482579,mousePosition,1114.0,855.9
483754,mousePosition,1114.0,855.9
485028,mousePosition,1114.0,855.9
486199,mousePosition,1114.0,855.9
487374,mousePosition,1114.0,855.9
488653,mousePosition,1114.0,855.9
489828,mousePosition,1114.0,855.9
491112,mousePosition,1837.0,813.6
491229,mouseReleased,1844.0,813.6
492290,mousePosition,1878.0,681.3
492525,mouseReleased,1879.0,675.0
493428,mouseReleased,1847.0,845.1
493583,mousePosition,1848.0,844.2
494766,mousePosition,1802.0,913.5
496031,mousePosition,1870.0,705.6
496306,mouseReleased,1875.0,699.3
497209,mousePosition,1858.0,801.0
498126,mouseReleased,1847.0,821.7
498445,mousePosition,1859.0,862.2
499311,mouseReleased,1854.0,1049.4
499727,mousePosition,1916.0,721.8
500051,mouseReleased,1842.0,688.5
500918,mousePosition,1841.0,778.5
502200,mousePosition,1608.0,859.5
503373,mousePosition,1612.0,859.5
503794,mouseReleased,1673.0,837.0
504661,mousePosition,1903.0,672.3
504937,mouseReleased,1842.0,692.1
505606,mouseReleased,1561.0,828.0
505840,mousePosition,1561.0,828.0
507094,mousePosition,1579.0,836.1
508269,mousePosition,1558.0,802.8
509528,mousePosition,1558.0,802.8
510703,mousePosition,1561.0,784.8
511987,mousePosition,1561.0,784.8
513162,mousePosition,1561.0,784.8
514430,mousePosition,1561.0,784.8
515607,mousePosition,1561.0,784.8
516884,mousePosition,1542.0,791.1
518060,mousePosition,1542.0,791.1
519340,mousePosition,1503.0,811.8
520512,mousePosition,1464.0,832.5
521779,mousePosition,1464.0,832.5
522954,mousePosition,1464.0,832.5
524214,mousePosition,1141.0,906.3
525361,mouseReleased,1123.0,936.0
525405,mousePosition,1123.0,936.0
526784,mousePosition,1016.0,790.2
528049,mousePosition,951.0,742.5
529392,mousePosition,1063.0,704.7
530652,mousePosition,1028.0,708.3
531995,mousePosition,1052.0,713.7
533254,mousePosition,846.0,636.3
534605,mousePosition,245.0,246.6
535865,mousePosition,112.0,115.2
537113,mousePosition,129.0,151.2
538478,mousePosition,43.0,80.1
539726,mousePosition,316.0,324.0
541086,mousePosition,712.0,496.8
542345,mousePosition,961.0,735.3
543704,mousePosition,983.0,754.2
544964,mousePosition,950.0,696.6
546320,mousePosition,936.0,700.2
547578,mousePosition,977.0,692.1
548941,mousePosition,975.0,651.6
550198,mousePosition,972.0,639.0
551548,mousePosition,972.0,639.0
552804,mousePosition,972.0,639.0
554165,mousePosition,972.0,639.0
555422,mousePosition,972.0,639.0
556679,mousePosition,942.0,628.2
558031,mousePosition,922.0,631.8
559291,mousePosition,966.0,635.4
560654,mousePosition,953.0,627.3
561916,mousePosition,905.0,635.4
563280,mousePosition,881.0,646.2
564539,mousePosition,884.0,616.5
565895,mousePosition,916.0,599.4
567155,mousePosition,841.0,580.5
568516,mousePosition,857.0,586.8
569777,mousePosition,217.0,317.7
571202,mousePosition,11.0,0.0
572437,mousePosition,572.0,170.1
573697,mousePosition,1165.0,415.8
575067,mousePosition,1870.0,586.8
576322,mousePosition,555.0,541.8
577683,mousePosition,188.0,243.0
578942,mousePosition,764.0,198.0
580281,mousePosition,1070.0,139.5
581536,mousePosition,1448.0,384.3
582895,mousePosition,842.0,422.1
584149,mousePosition,1427.0,36.0
585491,mousePosition,1673.0,470.7
586741,mousePosition,1488.0,751.5
588093,mousePosition,1457.0,15.3
589338,mousePosition,1718.0,642.6
590703,mousePosition,1520.0,261.9
591956,mousePosition,1664.0,618.3
593309,mousePosition,0.0,95.4
594556,mousePosition,0.0,388.8
595911,mousePosition,83.0,0.0
597144,mousePosition,0.0,0.0
598369,mousePosition,0.0,33.3
599663,mousePosition,14.0,559.8
600887,mousePosition,326.0,1073.7
602201,mousePosition,1527.0,785.7
603444,mousePosition,850.0,397.8
604800,mousePosition,329.0,495.9
606046,mousePosition,497.0,44.1
607356,mousePosition,65.0,255.6
608576,mousePosition,164.0,1043.1
609985,mousePosition,899.0,747.0
611232,mousePosition,1557.0,617.4
612581,mousePosition,576.0,646.2
613822,mousePosition,1759.0,564.3
615156,mousePosition,0.0,415.8
616394,mousePosition,743.0,903.6
617740,mousePosition,1040.0,594.9
618984,mousePosition,132.0,1079.1
620304,mousePosition,476.0,1024.2
621540,mousePosition,130.0,860.4
622889,mousePosition,1903.0,539.1
624133,mousePosition,0.0,345.6
625461,mousePosition,403.0,450.9
626702,mousePosition,0.0,959.4
628007,mousePosition,523.0,1002.6
629241,mousePosition,1155.0,695.7
630596,mousePosition,861.0,900.9
631843,mousePosition,1413.0,1043.1
633176,mousePosition,1704.0,654.3
634416,mousePosition,1023.0,648.0
635753,mousePosition,15.0,20.7
636994,mousePosition,237.0,516.6
638367,mousePosition,1061.0,576.0
639614,mousePosition,1126.0,1053.0
640962,mousePosition,1277.0,340.2
642202,mousePosition,1259.0,6.3
643435,mousePosition,1152.0,468.9
644778,mousePosition,1534.0,546.3
646018,mousePosition,412.0,150.3
647335,mousePosition,932.0,181.8
648584,mousePosition,576.0,470.7
649923,mousePosition,1439.0,0.0
651145,mousePosition,1611.0,90.9
652474,mousePosition,1598.0,341.1
653713,mousePosition,1588.0,490.5
655048,mousePosition,1442.0,1016.1
656285,mousePosition,1760.0,1079.1
657649,mousePosition,1780.0,851.4
658880,mousePosition,1551.0,540.9
660225,mousePosition,1890.0,185.4
661468,mousePosition,1356.0,543.6
662812,mousePosition,1615.0,400.5
664057,mousePosition,1919.0,900.0
665380,mousePosition,1919.0,571.5
666618,mousePosition,1919.0,667.8
667942,mousePosition,1519.0,668.7
669178,mousePosition,1258.0,199.8
670418,mousePosition,1638.0,166.5
671762,mousePosition,1175.0,675.0
673012,mousePosition,1411.0,789.3
674356,mousePosition,282.0,1000.8
675606,mousePosition,1890.0,228.6
676938,mousePosition,1919.0,6.3
678181,mousePosition,1889.0,45.9
679516,mousePosition,1319.0,219.6
680759,mousePosition,1566.0,569.7
682010,mousePosition,1763.0,1079.1
683291,mousePosition,1786.0,938.7
684521,mousePosition,1705.0,432.0
685829,mousePosition,1919.0,1079.1
687035,mousePosition,1826.0,759.6
688361,mousePosition,1919.0,670.5
689598,mousePosition,315.0,54.0
690917,mousePosition,1640.0,448.2
692111,mousePosition,1051.0,809.1
693400,mousePosition,1051.0,809.1
694572,mousePosition,1051.0,809.1
695741,mousePosition,1051.0,809.1
697027,mousePosition,1051.0,809.1
698202,mousePosition,1051.0,809.1
699465,mousePosition,1051.0,809.1
700638,mousePosition,1051.0,809.1
701907,mousePosition,1051.0,809.1
703084,mousePosition,1051.0,809.1
704365,mousePosition,1048.0,809.1
705537,mousePosition,745.0,814.5
706811,mousePosition,1011.0,672.3
707987,mousePosition,923.0,621.9
709232,mousePosition,923.0,621.9
710407,mousePosition,923.0,621.9
711682,mousePosition,923.0,621.9
712854,mousePosition,923.0,621.9
714128,mousePosition,923.0,621.9
715301,mousePosition,923.0,621.9
716572,mousePosition,923.0,621.9
717750,mousePosition,1242.0,697.5
718440,mouseReleased,1436.0,612.0
719028,mousePosition,1863.0,640.8
719419,mouseReleased,1867.0,584.1
720206,mousePosition,1788.0,556.2
721045,mouseReleased,1356.0,583.2
721478,mousePosition,1356.0,583.2
722653,mousePosition,1013.0,1039.5
722731,mouseReleased,1016.0,1035.0
723935,mousePosition,25.0,593.1
724093,mouseReleased,41.0,594.0
725112,mousePosition,686.0,837.0
725347,mouseReleased,706.0,826.2
726467,mousePosition,1318.0,547.2
727640,mousePosition,1089.0,516.6
728933,mousePosition,1204.0,502.2
730110,mousePosition,1238.0,483.3
731368,mousePosition,1228.0,486.0
732547,mousePosition,1187.0,531.0
733810,mousePosition,1051.0,606.6
734982,mousePosition,926.0,648.0
736245,mousePosition,984.0,605.7
737424,mousePosition,982.0,649.8
738707,mousePosition,995.0,621.0
739877,mousePosition,995.0,621.0
741146,mousePosition,995.0,621.0
742322,mousePosition,886.0,578.7
743579,mousePosition,939.0,636.3
744756,mousePosition,939.0,636.3
746020,mousePosition,939.0,636.3
747192,mousePosition,939.0,636.3
748454,mousePosition,924.0,632.7
749632,mousePosition,922.0,633.6
750904,mousePosition,877.0,643.5
752079,mousePosition,826.0,613.8
753374,mousePosition,820.0,647.1
754551,mousePosition,820.0,647.1
755800,mousePosition,820.0,647.1
756972,mousePosition,820.0,647.1
758146,mousePosition,820.0,647.1
759406,mousePosition,820.0,647.1
760578,mousePosition,820.0,647.1
761855,mousePosition,820.0,647.1
763027,mousePosition,820.0,647.1
764284,mousePosition,820.0,647.1
765454,mousePosition,820.0,647.1
766714,mousePosition,820.0,647.1
767887,mousePosition,820.0,647.1
768345,,820.0,647.1
768345,exit,820.0,647.1
