millis,action,mouse.x,mouse.y
122095,mousePosition,511.0,1037.7
122607,mouseReleased,1013.0,1031.4
123350,mousePosition,996.0,942.3
123937,mouseReleased,858.0,468.9
124092,mouseReleased,835.0,478.8
124209,mouseReleased,828.0,481.5
124327,mouseReleased,847.0,486.9
124523,mousePosition,1123.0,471.6
124835,mouseReleased,962.0,479.7
125419,mouseReleased,949.0,594.9
125815,mousePosition,673.0,840.6
126987,mousePosition,1050.0,1037.7
127146,mouseReleased,1047.0,1042.2
127398,mouseReleased,992.0,1039.5
128259,mousePosition,1803.0,707.4
129439,mousePosition,1840.0,943.2
130343,mouseReleased,979.0,1018.8
130697,mousePosition,1021.0,981.9
131479,mouseReleased,250.0,475.2
131873,mousePosition,993.0,480.6
132519,mouseReleased,907.0,621.0
133156,mousePosition,692.0,873.0
133235,mouseReleased,693.0,876.6
134451,mousePosition,1409.0,794.7
135009,mouseReleased,969.0,1043.1
135643,mousePosition,1451.0,671.4
135882,mouseReleased,1491.0,578.7
136911,mousePosition,1274.0,816.3
137668,mouseReleased,1892.0,580.5
138105,mousePosition,1881.0,580.5
139320,mouseReleased,1319.0,621.9
139403,mousePosition,1334.0,616.5
140395,mouseReleased,996.0,1007.1
140592,mousePosition,1007.0,1018.8
141541,mouseReleased,0.0,579.6
141860,mousePosition,43.0,584.1
142733,mouseReleased,665.0,849.6
143051,mousePosition,565.0,823.5
143720,mouseReleased,662.0,583.2
144356,mousePosition,813.0,462.6
144714,mouseReleased,747.0,320.4
145033,mouseReleased,477.0,513.9
145272,mouseReleased,421.0,559.8
145547,mousePosition,1221.0,760.5
146819,mousePosition,1873.0,596.7
146899,mouseReleased,1883.0,597.6
147978,mouseReleased,1148.0,953.1
148018,mousePosition,1148.0,953.1
148862,mouseReleased,1141.0,951.3
148981,mouseReleased,1141.0,951.3
149141,mouseReleased,1141.0,951.3
149300,mousePosition,1141.0,951.3
150494,mousePosition,1829.0,766.8
151270,mouseReleased,1113.0,947.7
151391,mouseReleased,1116.0,952.2
151510,mouseReleased,1119.0,951.3
151629,mouseReleased,1120.0,950.4
151789,mousePosition,1120.0,950.4
151789,mouseReleased,1120.0,950.4
151908,mouseReleased,1120.0,950.4
152068,mouseReleased,1124.0,946.8
152908,mouseReleased,1870.0,702.9
152988,mousePosition,1867.0,704.7
154019,mouseReleased,1104.0,904.5
154253,mousePosition,1102.0,904.5
155130,mouseReleased,1131.0,945.9
155468,mousePosition,1126.0,944.1
156836,mousePosition,538.0,420.3
158097,mousePosition,273.0,261.0
159464,mousePosition,45.0,507.6
160706,mousePosition,914.0,582.3
162050,mousePosition,879.0,819.9
163309,mousePosition,0.0,954.0
164549,mousePosition,1599.0,618.3
165921,mousePosition,234.0,583.2
167170,mousePosition,57.0,337.5
168511,mousePosition,816.0,255.6
169771,mousePosition,728.0,639.9
171132,mousePosition,0.0,316.8
172499,mousePosition,610.0,88.2
173747,mousePosition,922.0,755.1
175076,mousePosition,1067.0,424.8
176323,mousePosition,1011.0,326.7
177668,mousePosition,1210.0,0.0
178908,mousePosition,1396.0,621.0
180256,mousePosition,563.0,756.0
181508,mousePosition,617.0,586.8
182857,mousePosition,770.0,286.2
184099,mousePosition,1755.0,534.6
185464,mousePosition,300.0,411.3
186708,mousePosition,861.0,460.8
188043,mousePosition,21.0,1000.8
189279,mousePosition,1119.0,732.6
190624,mousePosition,421.0,1010.7
191870,mousePosition,1547.0,466.2
193216,mousePosition,610.0,1060.2
194459,mousePosition,1192.0,722.7
195793,mousePosition,1421.0,436.5
197035,mousePosition,1400.0,129.6
198360,mousePosition,1583.0,69.3
199605,mousePosition,1509.0,118.8
200927,mousePosition,1027.0,260.1
202173,mousePosition,1097.0,621.0
203528,mousePosition,1234.0,225.9
204771,mousePosition,1348.0,270.9
206096,mousePosition,1894.0,0.0
207331,mousePosition,1007.0,210.6
208649,mousePosition,1024.0,284.4
209889,mousePosition,1106.0,638.1
211215,mousePosition,1353.0,1068.3
212454,mousePosition,1225.0,773.1
213798,mousePosition,671.0,1055.7
215030,mousePosition,684.0,749.7
216356,mousePosition,312.0,801.9
217605,mousePosition,827.0,977.4
218952,mousePosition,1600.0,1068.3
220198,mousePosition,1480.0,695.7
221551,mousePosition,931.0,753.3
222301,mouseReleased,936.0,805.5
222800,mousePosition,942.0,789.3
223890,mouseReleased,927.0,765.0
224138,mousePosition,924.0,765.0
225387,mousePosition,926.0,765.9
226743,mousePosition,1068.0,767.7
227992,mousePosition,1239.0,980.1
229350,mousePosition,1680.0,539.1
230600,mousePosition,1497.0,144.9
231938,mousePosition,1458.0,204.3
233190,mousePosition,1507.0,40.5
234539,mousePosition,1919.0,121.5
235763,mousePosition,1447.0,289.8
237122,mousePosition,1267.0,1079.1
238357,mousePosition,1479.0,924.3
239684,mousePosition,1090.0,876.6
240924,mousePosition,1425.0,864.0
242268,mousePosition,1919.0,886.5
243496,mousePosition,1647.0,441.9
244825,mousePosition,1567.0,18.9
246063,mousePosition,1753.0,516.6
247395,mousePosition,1695.0,0.0
248649,mousePosition,1359.0,170.1
250020,mousePosition,1316.0,511.2
251267,mousePosition,1874.0,1023.3
252606,mousePosition,1469.0,931.5
253835,mousePosition,1462.0,585.0
255115,mousePosition,1441.0,592.2
255351,mouseReleased,1460.0,590.4
256297,mousePosition,1805.0,582.3
257152,mouseReleased,19.0,558.9
257389,mouseReleased,82.0,592.2
257585,mousePosition,111.0,587.7
258759,mousePosition,1373.0,653.4
259232,mouseReleased,1114.0,607.5
260063,mousePosition,1124.0,626.4
261240,mousePosition,1411.0,647.1
261439,mouseReleased,1386.0,649.8
262447,mouseReleased,1106.0,617.4
262526,mousePosition,1106.0,617.4
263320,mouseReleased,1881.0,700.2
263720,mousePosition,1362.0,642.6
264161,mouseReleased,1115.0,598.5
264998,mouseReleased,1111.0,633.6
265079,mousePosition,1035.0,704.7
266255,mousePosition,556.0,619.2
267570,mousePosition,1641.0,666.9
267609,mouseReleased,1623.0,666.9
268765,mousePosition,921.0,693.0
269678,mouseReleased,1035.0,486.9
270060,mousePosition,1067.0,603.9
270179,mouseReleased,1029.0,596.7
270577,mouseReleased,910.0,390.6
270856,mouseReleased,1027.0,567.0
271252,mousePosition,1187.0,636.3
272089,mouseReleased,481.0,683.1
272548,mousePosition,943.0,631.8
273406,mouseReleased,1667.0,596.7
273724,mousePosition,1397.0,612.0
274720,mouseReleased,984.0,685.8
274998,mousePosition,866.0,532.8
274998,mouseReleased,863.0,550.8
275510,mouseReleased,581.0,654.3
276175,mousePosition,1456.0,667.8
276564,mouseReleased,1629.0,627.3
277359,mousePosition,742.0,633.6
277359,mouseReleased,831.0,595.8
277924,mouseReleased,487.0,681.3
278630,mousePosition,1655.0,613.8
278707,mouseReleased,1655.0,613.8
279824,mousePosition,1141.0,603.9
280026,mouseReleased,1041.0,618.3
280264,mouseReleased,560.0,684.9
280888,mouseReleased,1650.0,649.8
281088,mousePosition,1415.0,675.0
281926,mouseReleased,788.0,564.3
282280,mousePosition,559.0,653.4
282400,mouseReleased,498.0,639.9
283569,mousePosition,1473.0,842.4
284198,mouseReleased,1763.0,1057.5
284749,mousePosition,1180.0,810.9
285634,mouseReleased,704.0,835.2
286030,mousePosition,723.0,777.6
287212,mousePosition,769.0,646.2
288472,mousePosition,1114.0,508.5
289650,mousePosition,1105.0,394.2
290379,mouseReleased,1126.0,400.5
290928,mousePosition,1134.0,763.2
291948,mouseReleased,196.0,497.7
292104,mousePosition,193.0,499.5
293367,mousePosition,1089.0,672.3
293799,mouseReleased,1529.0,575.1
294032,mouseReleased,1490.0,594.0
294543,mousePosition,1363.0,652.5
295330,mouseReleased,36.0,580.5
295801,mousePosition,1121.0,550.8
296978,mousePosition,1432.0,667.8
298257,mousePosition,1080.0,617.4
299430,mousePosition,1833.0,735.3
300722,mousePosition,1853.0,700.2
301895,mousePosition,1022.0,665.1
303154,mousePosition,1863.0,709.2
303427,mouseReleased,1159.0,592.2
304290,mouseReleased,1188.0,636.3
304329,mousePosition,1115.0,607.5
305349,mouseReleased,1108.0,671.4
305623,mousePosition,1735.0,706.5
305976,mouseReleased,1747.0,652.5
306797,mousePosition,1075.0,614.7
308064,mousePosition,1137.0,542.7
309241,mousePosition,1137.0,542.7
310502,mousePosition,1137.0,542.7
311674,mousePosition,1137.0,542.7
312930,mousePosition,1137.0,542.7
314101,mousePosition,1137.0,542.7
315375,mousePosition,1137.0,542.7
316560,mousePosition,1137.0,542.7
317857,mousePosition,1137.0,542.7
319033,mousePosition,1137.0,542.7
320310,mousePosition,1137.0,542.7
321489,mousePosition,1137.0,542.7
322740,mousePosition,1137.0,542.7
323912,mousePosition,1137.0,542.7
325204,mousePosition,1137.0,542.7
326376,mousePosition,1137.0,542.7
327648,mousePosition,1137.0,542.7
328817,mousePosition,1137.0,542.7
330079,mousePosition,1137.0,542.7
331252,mousePosition,1137.0,542.7
332498,mousePosition,1137.0,542.7
333668,mousePosition,1137.0,542.7
334945,mousePosition,1137.0,542.7
336117,mousePosition,1137.0,542.7
337371,mousePosition,1137.0,542.7
338545,mousePosition,1137.0,542.7
339825,mousePosition,1137.0,542.7
340999,mousePosition,1137.0,542.7
342276,mousePosition,1137.0,542.7
343449,mousePosition,1137.0,542.7
344722,mousePosition,1137.0,542.7
345890,mousePosition,1137.0,542.7
347167,mousePosition,1137.0,542.7
348341,mousePosition,1137.0,542.7
349591,mousePosition,1137.0,542.7
350762,mousePosition,1137.0,542.7
352042,mousePosition,1137.0,542.7
353213,mousePosition,1137.0,542.7
354471,mousePosition,1137.0,542.7
355643,mousePosition,1137.0,542.7
356914,mousePosition,1137.0,542.7
358086,mousePosition,1137.0,542.7
359337,mousePosition,1137.0,542.7
360511,mousePosition,1137.0,542.7
361761,mousePosition,1137.0,542.7
362934,mousePosition,1137.0,542.7
364204,mousePosition,1137.0,542.7
365378,mousePosition,1137.0,542.7
366633,mousePosition,1137.0,542.7
367803,mousePosition,1137.0,542.7
369082,mousePosition,1137.0,542.7
370256,mousePosition,1137.0,542.7
371529,mousePosition,1137.0,542.7
372701,mousePosition,1137.0,542.7
373962,mousePosition,1137.0,542.7
374469,,1137.0,542.7
374469,exit,1137.0,542.7
