millis,action,mouse.x,mouse.y
105339,mousePosition,1032.0,1008.9
106578,mousePosition,1711.0,552.6
107824,mousePosition,1714.0,1063.8
109056,mousePosition,1722.0,646.2
110609,mousePosition,1106.0,531.9
111854,mousePosition,35.0,483.3
113098,mousePosition,423.0,666.9
114342,mousePosition,1228.0,634.5
115581,mousePosition,1274.0,574.2
117175,mousePosition,1053.0,330.3
118427,mousePosition,74.0,755.1
119667,mousePosition,380.0,818.1
120906,mousePosition,1408.0,771.3
122146,mousePosition,1450.0,558.0
123597,mousePosition,1273.0,27.9
124825,mousePosition,1189.0,228.6
126071,mousePosition,1436.0,568.8
127315,mousePosition,837.0,883.8
128557,mousePosition,1516.0,957.6
131940,mousePosition,1110.0,828.0
133210,mousePosition,1811.0,1079.1
134436,mousePosition,1826.0,554.4
135667,mousePosition,1843.0,761.4
136911,mousePosition,1584.0,982.8
138501,mousePosition,1644.0,545.4
139761,mousePosition,1919.0,882.9
141022,mousePosition,1240.0,586.8
142301,mousePosition,1852.0,135.9
143574,mousePosition,1740.0,504.9
144990,mousePosition,1564.0,223.2
146244,mousePosition,1771.0,325.8
147489,mousePosition,1513.0,843.3
148728,mousePosition,1743.0,555.3
149971,mousePosition,1919.0,104.4
151565,mousePosition,1814.0,628.2
152803,mousePosition,1193.0,775.8
154048,mousePosition,1564.0,855.9
155292,mousePosition,1711.0,953.1
156528,mousePosition,1894.0,851.4
157996,mousePosition,1786.0,626.4
159250,mousePosition,1665.0,397.8
160515,mousePosition,1722.0,0.0
161752,mousePosition,1906.0,384.3
162974,mousePosition,1569.0,711.0
164640,mousePosition,1919.0,875.7
165907,mousePosition,1724.0,612.0
167170,mousePosition,1263.0,793.8
168373,mousePosition,1029.0,869.4
169372,mouseReleased,1453.0,593.1
169575,mousePosition,1441.0,593.1
170961,mousePosition,1607.0,653.4
172155,mousePosition,175.0,603.0
172713,mouseReleased,50.0,592.2
173353,mousePosition,713.0,618.3
174529,mousePosition,1375.0,643.5
174647,mouseReleased,1370.0,642.6
175713,mousePosition,1748.0,660.6
176734,mouseReleased,1275.0,641.7
177175,mouseReleased,1213.0,559.8
177256,mousePosition,1093.0,555.3
177536,mouseReleased,925.0,609.3
178459,mousePosition,865.0,569.7
179020,mouseReleased,899.0,580.5
179657,mousePosition,1893.0,696.6
179855,mouseReleased,1837.0,702.0
180992,mousePosition,1134.0,611.1
181189,mouseReleased,1141.0,607.5
181949,mouseReleased,1136.0,618.3
182225,mousePosition,1125.0,618.3
183417,mousePosition,1376.0,722.7
183961,mouseReleased,1649.0,627.3
184762,mousePosition,845.0,666.0
185041,mouseReleased,889.0,552.6
185717,mouseReleased,967.0,713.7
185953,mousePosition,1103.0,731.7
187091,mouseReleased,781.0,646.2
187249,mousePosition,490.0,646.2
187446,mouseReleased,472.0,648.0
188423,mousePosition,1630.0,644.4
188579,mouseReleased,1625.0,642.6
189331,mouseReleased,1093.0,468.0
189727,mousePosition,830.0,732.6
189767,mouseReleased,830.0,731.7
190520,mouseReleased,642.0,667.8
190914,mousePosition,554.0,685.8
190914,mouseReleased,544.0,685.8
191217,mouseReleased,396.0,686.7
192037,mouseReleased,1653.0,605.7
192155,mousePosition,1626.0,605.7
193409,mousePosition,942.0,445.5
194046,mouseReleased,543.0,647.1
194358,mouseReleased,473.0,708.3
194593,mousePosition,1192.0,607.5
195846,mousePosition,1041.0,631.8
196197,mouseReleased,986.0,604.8
197016,mousePosition,1050.0,604.8
198271,mousePosition,1109.0,700.2
199565,mousePosition,1108.0,701.1
200794,mousePosition,1108.0,701.1
202086,mousePosition,1108.0,701.1
202853,,1108.0,701.1
202853,exit,1108.0,701.1
